# episodes,genre,network,rating,s_rating,title,cast,director,screenwriter
22,Comedy KoreanDrama Drama,Sbs,9.34,PG-13,History of the Salaryman,LeeBeomSoo HongSooHyun JungGyuWoon JungRyeoWon KimSeoHyung JangHyunSung YooHyungKwan LeeHeeDo JunJaeHyung SongKyungChul LeeKiYoung KimIlWoo KangKyungJoon KimSungOh YoonYongHyun SongMinHyung OhKyungSoo LeeJoon KimEungSoo ImHyunShik LeeDeokHwa ParkSangMyun,YuInSik,JangYoungCheol JungKyungSoon
21,,Mbc,8.85,PG-13,Tamra the Island (Director's Cut),LeeSunHo SeoWoo ImJooHwan KimYooJung HwangChanBin,YunSangHo HongJongChan,ShinJaeWon LeeJiHyang ChoiLeeRang LeeJaeYoon JeongHyena
22,KoreanDrama Romance Comedy Drama,Kbs,8.86,PG-13,Dalja’s Spring,ChaeRim LeeHyunWoo(1966) LeeMinKi LeeHyeYoung(1971),LeeJaeSang,KangEunKyung
4,Telenovelas Drama KoreanDrama Crime&Mystery Thriller&Suspense,Kbs,8.54,PG-13,Babysitter,KimMinJoon JoYeoJeong LeeSeungJoon,KimYongSoo,ChoiHyoBi
31,K-Pop Entertainment,,9.68,PG-13,12th Annual Soompi Awards,Jota Shownu Wonho Minhyuk Kihyun Hyungwon Jooheon I.M,[],[]
14,WebDrama KoreanDrama Drama IdolDrama,,7.68,PG-13,Girl’s War,RyuHwayoung,BangSangYun,ChoiChangYeol
2,K-Pop Entertainment Music VarietyShow,Kbs,8.66,PG-13,2017 KBS Song Festival,"J-Hope Nayeon Jimin Dahyun OngSeongWoo KimJaeHwan ParkWooJin LeeDaeHui ParkJiHoon YoonJiSung LaiKuanLin HwangMinHyun HaSungWoon BaeJinYoung RM HwangChiYeol ""KimTaehyung(BTSsV)"" Jungkook Suho BaekHyun(EXO) Xiumin D.O. Tzuyu HyunA Suga Jin KangDaniel",[],[]
2,Drama KoreanDrama WebDrama Romance Sci-Fi&Fantasy,Mbc,9.31,PG-13,Bing Goo,KimJungHyun(1990) HanSunHwa KimHeeChan ChaJooYoung JungBoSuk NamGiAe,KangIn,LeeHyoJin
2,KoreanDrama ShortFilms Sports Comedy Drama,Sbs,9.39,PG-13,Puck,LeeKwangSoo SohnSuHyun KwakDongYeon KangKiYoung LeeJoonHyuk,LeeGwangYoung,YoonHyunHo
10,Entertainment VarietyShow,,7.79,PG-13,Fan Heart Attack Idol TV,YookSungjae Bitto Baro Kei(1995) Jinyoung(B1A4) Kuhn Jinhoo Kogyeol Sunyoul Wei Xiao Hwanhee Gyujin ChaEunWoo Wonho Ravi(ofVIXX) SeoEunKwang Wooshin KwonEunBin(ofCLC) Yoojin(ofCLC) BangyongKook ChengXiao,[],[]
2,K-Pop VarietyShow Entertainment Music,Mbc,8.79,PG-13,2017 MBC Music Festival,"SeoEunKwang JungEunJi BangyongKook YoonBomi Hani YookSungjae D.O. BaekHyun(EXO) Jinyoung(GOT7) Xiumin Jackson JooGyulGyung Jaehyun(ofNCT127) Dahyun Tzuyu Ken Kei(1995) Ravi(ofVIXX) Nayeon ParkJiHoon KangDaniel LeeDaeHui HyunA ParkWooJin OngSeongWoo YoonJiSung LaiKuanLin HwangMinHyun BaeJinYoung HaSungWoon KangSeungYoon I.M Jooheon RM Suga Jimin Jin J-Hope Jungkook ""KimTaehyung(BTSsV)"" HwangChiYeol KimJaeHwan Yoona Suho ChaEunWoo",[],[]
6,Melodrama Romance KoreanDrama Comedy,Mbc,7.89,PG-13,Love Frequency 37.2,YoonGun AhYoung ChoiYoonSo JinHyunBin ImYoonJung YoonJinWook KangKiYoung JooAhSung JiSoo,ShinSeungYeob,ParkJungHee
16,Romance KoreanDrama Drama,Mbc,8.33,PG-13,Over the Rainbow,JiHyunWoo SeoJiHye HwanHee KimOkBin ImHaRyong KimHyeOk ChoiKwon KimIlWoo ShinHyunTak ParkHeeJin,HanHee,HongJinAh HongJaRam
16,Drama KoreanDrama Romance,Sbs,7.91,PG-13,My Sweet City,LeeSunGyun ChoiKangHee JiHyunWoo JinJaeYoung MoonJungHee,ParkHeungSik,SongHyeJin JungYiHyun
4,VarietyShow Entertainment,Kbs,8.26,PG-13,Idol Drama Operation Team,JeonSoMi MoonByeol SeulGi KimSoHee YooA D.ana RyuSuJeong,KoKukjin,
16,Romance KoreanDrama Comedy Drama,Mbc,8.44,PG-13,Merry Mary,LeeMinWoo(1976) WangBitNa JiHyunWoo LeeHaNa,KoDongSun,KimInYoung
20,Drama KoreanDrama Romance IdolDrama,Qtv,6.38,PG-13,Heroes,ChoiJongHun LeeElijah WooHyun ParkDooShik ByunWooMin YooSeungOk YooHaeJung AhnNaeSang,LeeJongWoo,KimJaeHong
8,Drama KoreanDrama,EChannel,7.71,PG-13,Why Couldn’t You Get Married?,JungSungYoon AhnHyeKyung YangJungWon YangHeeEun,[],[]
12,Food&Cooking Lifestyle&Variety,ArirangTv,9.08,G,My Little Kitchen Season 2,Fabien,[],[]
2,ShortFilms KoreanDrama Drama,Mbc,9.62,G,Ballerino,LeeYongWoo GongHyunJoo ChoiTaeHwan,[],[]
49,Family&Kids Drama KoreanDrama,Mbc,8.43,PG-13,Moon Hee,KangSooYeon JoYunWoo ParkSangMyun KimHaeSook,LeeJaeGab,JungSungHee LeeHanHo
12,Action&Adventure KoreanDrama Crime&Mystery Drama,Mbc,8.48,PG-13,Special Investigation Team,UhmKiJoon ShimEunJin KimHeungSoo SolBi LeeDooIl JungKyuSoo,LimTaeWoo KwonSungChan KimKyungHee LeeDongYoon,YeoEonHee ChoiYoonJung KimSooJin
3,WebDrama Drama KoreanDrama Comedy,,7.19,PG-13,Fortuneteller’s Secret Recipe,RyuHwayoung,BangSangYun,JeonMiHyun
64,Melodrama Drama KoreanDrama Costume&Period,Mbc,9.33,PG-13,Light and Shadow,AhnJaeWook NamSangMi KimHeeWon JunKwangRyul SonJinYoung LeeJongWon LeeSeChang ShinDaEun AhnKilKang SungJiRu RyuDam SonDambi JoMiRyung SeoSeungMan KimRoeHa Seungri JeonGookHwan KimMiKyung Narsha HongJinYoung KwonTaeWon HeoGaYoon,LeeJooHwan YoonJiHoon LeeSangYeob,ChoiWanKyu
2,VarietyShow Entertainment,Kbs,8.9,PG-13,Hyena on the Keyboard,JeongHyeongDon Sunny YoonJongShin JungJaeHyung Gray Hui,[],[]
13,Women KoreanDrama Drama,EChannel,7.78,PG-13,Typically Women,HwangInYoung OhJooEun JungYang,JungHeumMoon,ParkEunAh
1,Reality VarietyShow Entertainment,Sbs,9.59,PG-13,Wanna City,KangDaniel ParkJiHoon OngSeongWoo LeeDaeHui KimJaeHwan LaiKuanLin ParkWooJin YoonJiSung HwangMinHyun BaeJinYoung HaSungWoon,[],[]
1,K-Pop Music Entertainment,Kbs,8.2,PG-13,2018 Changwon K-POP World Festival,ParkSooHong StrayKids StrayKids,[],[]
2,Entertainment K-Pop Music,Sbs,7.0,PG-13,SBS Super Concert in Suwon,WannaOne SEVENTEEN MAMAMOO NCT127 RedVelvet BLACKPINK iKON EXID NUESTW Mingyu ChaEunWoo,[],[]
20,Romance KoreanDrama Drama,Mbc,7.88,PG-13,Ruler of Your Own World,YangDongGeun LeeNaYoung LeeDongGun GongHyoJin LeeSeChang KimJaeWook ShinGoo YounYuhJung LeeHyeSook JoKyungHwan,ParkSungSoo,InJungOk
17,Entertainment VarietyShow Reality,Sbs,9.11,PG-13,Little Too Crazy,ParkChulMin Nada Hyomin Lovelyz HongSooAh LeeSangMin JangHeeJin,[],[]
1,Music Entertainment VarietyShow,Kbs,8.17,PG-13,KPOP WORLD FESTIVAL 2017 in Chan...,"KimSungJoo Sunny I.M Ailee Jimin J-Hope Jin Suga ""KimTaehyung(BTSsV)"" RM Jungkook Tzuyu Nayeon Jaehyun(ofNCT127) Wonho Dahyun ChaEunWoo",[],[]
6,Reality VarietyShow Entertainment Lifestyle&Variety Music,MbcMusic,8.94,G,KARA Project,,[],[]
12,Drama KoreanDrama,Mbc,7.39,PG-13,Before and After: Plastic Surger...,LeeJinWook SoYiHyun KimSungMin JungAeYun AhnSukHwan,KimSangHyub KimMinSik,KimSooJin
2,KoreanDrama Family&Kids Drama,Mbn,9.36,PG-13,It's Okay Because I Am A Mom,HwangShinHye KimByungSe ParkHaNa JeonJiAn KyungJoon BanMinJung LeeYoungE,YoonYeoChang,KimEunHa
13,Music KoreanDrama Drama,EChannel,9.05,PG-13,Big Heat,ParkSungWoong KimJooYoung,ParkChanYool,HaMooSoo JungMinHwa
2,VarietyShow Entertainment Reality,Kbs,8.89,PG-13,Swan Club,OhYoonAh WangJiWon SeoJangHoon SeoJungHee SungSo KimSungEun,[],[]
10,Entertainment VarietyShow,SbsMtv,8.88,PG-13,YoGoBaLa,YoonSanha Umji Ravi(ofVIXX) Hyemi,[],[]
12,Romance KoreanDrama Drama,Mbc,8.71,PG-13,Auction House,JungChan YoonSoYi KimHyeRi YoonJooSang ChoiJongWon,KimDaeJin KangDaeSun LeeJungHyo,KimNamKyeong
1,K-Pop Entertainment Music,Mnet,9.21,PG-13,Wanna One Premier Show-Con,KangDaniel KimJaeHwan ParkWooJin OngSeongWoo ParkJiHoon LeeDaeHui LaiKuanLin YoonJiSung BaeJinYoung HwangMinHyun HaSungWoon,[],[]
10,Romance KoreanDrama Comedy Drama,Mbc,7.6,PG-13,Modern Housewives,KimHoJin KangSungYun KimNamJin SaKang,LeeJaeWon,YoonYoungMi
8,VarietyShow,MbcMusic,9.54,PG-13,Shindong's Kick Service,K-Tigers Shindong B.A.P,[],[]
3,VarietyShow Entertainment K-Pop,Mbc,8.6,PG-13,DMCF 2018,NCT WannaOne TWICE RedVelvet TheBoyz (G)I-DLE ChoiMinho JoBoAh,[],[]
46,Entertainment Lifestyle&Variety,Mbc,7.29,PG-13,My Little Television,LeeKyungKyu KimGura SeoYuri Hyosung Hyosung JunHyunMoo Seolhyun,[],[]
11,K-Pop Reality VarietyShow Entertainment Lifestyle&Variety,,9.58,PG-13,Topp Dogg: All-Kill,P-Goon Hojoon NAKTA Sangdo Hansol B-Joo XERO A-Tom YANO,[],[]
13,Reality VarietyShow Travel Entertainment,ArirangTv,7.83,G,The Road to Seoul,,[],[]
2,VarietyShow Entertainment Comedy Reality,Kbs,8.89,PG-13,I Came Alone,SungSiKyung Soyou HanGoEun MinKyungHoon,[],[]
20,Drama KoreanDrama Melodrama,Kbs,8.7,PG-13,Assembly,JungJaeYoung Taecyeon SongYoonAh JangHyunSung KimSeoHyung ParkYoungGyu KimBoMi ChoiJinHo LimJiKyu,HwangInHyuk ChoiYoonSuk,JungHyunMin
2,VarietyShow Entertainment Comedy,Sbs,8.71,PG-13,2017 SBS Entertainment Awards,KangDaniel LeeYooRi KimSejeong JoBoAh DinDin JunSoMin ParkMyungSoo LeeKwangSoo BaekJongWon(1966) LeeYeonSoo SeoJangHoon KimYoungChul(1974) JiSukJin ChoiSungGook KimByungMan Narsha ParkNaRae KimKwangGyu LeeSangMin JunHyunMoo ChooJaHyun,[],[]
8,VarietyShow Travel Entertainment,Mbc,8.71,PG-13,Ricky Traveling Alone,RickyKim,[],[]
20,VarietyShow Entertainment Music,Mbc,8.38,PG-13,2016 DMC Festival,KimSungJoo KimShinYoung NohHongChul HoneyLee ShinDongYup BaekJiYoung KwonYuri,[],[]
9,VarietyShow Entertainment Comedy,Mbc,7.92,PG-13,All Broadcasts of the World,Sleepy HenryLau ParkMyungSoo SongHae LeeSangByuk HeoCham ImBaekChun ParkSooHong NamHeeSuk KimSooYong KoYoungBae,[],[]
2,VarietyShow Entertainment Comedy,Mbc,9.33,PG-13,2017 MBC Entertainment Awards,ParkHanByul SeolInAh HanChaeYoung YangDongGeun JunHyunMoo KimYoungChul(1974) HongJinYoung KimGura ParkNaRae KimGookJin HanDaGam ParkMyungSoo SuhKyungSuk JungYuMi(1984) LeeSangMin YoonJongShin HenryLau LeeSiEon HanHyeJin(1983) KimHeechul YangSeHyung,[],[]
24,VarietyShow Entertainment,ArirangTv,4.63,G,Join Us Korea,KimSungWon G.NA,[],[]
7,,,9.0,PG-13,LC9's Life of Research,,[],[]
0,Entertainment Family&Kids,,6.0,PG-13,The Seg 101 Express,,[],[]
