# episodes,genre,network,rating,s_rating,title,cast,director,screenwriter
18,"['17g', '23g', '9g']",MBC,8.87,PG-13,Beethoven Virus,"['Kim Myung Min', 'Lee Ji Ah', 'Lee Soon Jae', 'Hyun Jyu Ni', 'Jang Geun Suk', 'Yum Dong Hun', 'Kim Young Min', 'Lee Han Wi', 'Hwang Young Hee', 'Song Ok Sook', 'Park Chul Min', 'Park Gil Soo', 'Jo Se Eun', 'Park Eun Joo', 'Lee Bong Gyu', 'Kim Ik', 'Jung Suk Yong', 'Baek Jae Jin']",Lee Jae-Kyu,"Hong Jin-Ah, Hong Ja-Ram"
18,"['23g', '26g', '9g']",MBC,8.13,PG-13,Royal Family,"['Dong Ho', 'Yum Jung Ah', 'Jeon No Min', 'Cha Ye Ryun', 'Ji Sung', 'Kim Jung Hak', 'Ki Tae Young', 'Lee Chae Young', 'Min Joon Hyun', 'Ha Yun Joo', 'Lee Ki Young', 'Choi Yoon So', 'Ryu Dam', 'Jun Soo Kyung', 'Kim Hye Ok', 'Lee Da Hee', 'Kim Young Ae', 'Dok Go Young Jae', 'Kim Yoo Ri', 'Jeon Mi Sun', 'Ahn Nae Sang', 'Seo Yoo Jung', 'Jo Sang Ki']","Kim Do-Hoon, Kim Sang-Hyub","Kim Young-Hyun, Kwon Eum-Mi"
17,"['23g', '6g', '9g']",MBC,8.25,PG-13,Que Sera Sera,"['Eric Mun', 'Jung Yu Mi (1983)', 'Lee Kyu Han', 'Yoon Ji Hye']",Kim Yun-Cheol,Do Hyun-Jung
20,"['9g', '23g', '18g', '1053g']",KBS,9.19,PG-13,Master: God of Noodles,"['Chun Jung Myung', 'Jo Jae Hyun', 'Jung Yu Mi (1984)', 'Lee Sang Yeob', 'Gong Seung Yeon', 'Kim Jae Young', 'Son Yeo Eun', 'Cha Do Jin', 'Choi Jong Won', 'Lee Il Hwa', 'Seo Yi Sook', 'Jo Hee Bong', 'Kim Byung Gi', 'Uhm Hyo Sup', 'Baro']",Kim Jong-Yeon,"Park In-Kwon (cartoon), Chae Seung-Dae"
25,"['1044g', '10g']",MBC,8.2,PG-13,Section TV Entertainment News,"['Lee Sang Min', 'Seol In Ah', 'Park Seul Gi', 'Kim Jeong Huyn', 'Lee Young Eun', 'Bae Soon Tak', 'Moon Yong Suk']",[],[]
20,"['23g', '9g', '1g', '1041g', '26g']",SBS,9.46,PG-13,Cain and Abel,"['Shin Hyun Joon', 'Han Ji Min', 'Song Jong Ho', 'Chae Jung An', 'So Ji Sub', 'Min Joon Hyun', 'Kim Myung Kook', 'Yoon Gi Won', 'Kang Yi Suk', 'Jang Yong', 'Kim Ha Kyoon', 'Choi Jae Hwan', 'Park Sung Woong', 'Baek Seung Hyun', 'Ahn Nae Sang', 'Kim Hae Sook', 'Kwon Hae Hyo', 'Kim Yoo Jung', 'Jung Chan Woo', 'Han Da Min', 'Cha Jae Dol']",Kim Hyeong-Sik,Park Kye-Ok
16,"['1g', '9g', '23g', '26g', '7g', '1038g']",SBS,9.1,PG-13,Three Days,"['Park Yoochun', 'So Yi Hyun', 'Son Hyun Joo', 'Park Ha Sun', 'Nam Da Reum', 'Jang Hyun Sung', 'Choi Won Young', 'Dong Ha', 'Yoon Je Moon', 'Ha Jun']",Shin Kyung-Soo,Kim Eun-Hee
16,"['18g', '19g', '1g', '23g', '25g', '9g']",MBC,8.53,PG-13,Tamra the Island,"['Lee Sun Ho', 'Seo Woo', 'Im Joo Hwan', 'Kim Yoo Jung', 'Hwang Chan Bin', 'Kim Mi Kyung', 'Lee Han Wi']","Yun Sang-Ho, Hong Jong-Chan","Shin Jae-Won, Lee Ji-Hyang, Choi Lee-Rang, Lee Jae-Yoon, Jeong Hye-na (comic)"
20,"['18g', '1g', '7g', '9g', '23g']",MBC,9.15,PG-13,H.I.T.,"['Ha Jung Woo', 'Go Hyun Jung', 'Kim Jung Min', 'Yoon Ji Min', 'Choi Il Hwa', 'Kim Jung Tae', 'Son Hyun Joo', 'Jung Eun Woo']","Yu Cheol-Yong, Kim Young-Min","Kim Young-Hyun, Park Sang-Yeon"
16,"['23g', '9g']",MBC,9.12,PG-13,Truth,"['Ryu Shi Won', 'Choi Ji Woo', 'Son Ji Chang', 'Park Sun Young']",[],[]
16,"['9g', '23g', '18g', '6g']",KBS,8.58,PG-13,Matchmaker’s Lover,"['Kim Ji Hoon', 'Kim Min Hee', 'Park Ki Woong', 'Yoon Se Ah']",Kim Hyung-Suk,In Eun-A
2,"['10g', '1044g', '20g']",MBC,9.44,PG-13,2014 Idol Star Athletics Champio...,"['Jungkook', 'Jimin', 'J-Hope', 'Xiumin', 'Choi Minho', 'Minhyuk', 'Lee Hongbin', 'Ravi (of VIXX)', 'Kim Nam Joo (Apink)', 'Son Naeun', 'Park Soo Ah', 'Bora', 'Jisook', 'Gongchan', 'Kim Sung Joo', 'Jun Hyun Moo', 'Kwanghee']",[],[]
17,"['23g', '24g', '9g']",MBC,9.16,PG-13,Who Are You?,"['Yoon Kye Sang', 'Go Ara', 'Kang Nam Gil', 'Kim Ji Han', 'Sunwoo Yong Nyeo', 'Jung Ho Bin', 'Kim Hyung Jong', 'Yoon Joo Sang', 'Lee Min Jung', 'Jo Duk Hyun', 'Ahn Sun Young', 'Ki Joo Bong', 'Lee Un (Lee Eon', 'Kim Sung Eun', 'Park Ji Young']",Jo Hyun-Tak,"Moon Ji-Young, Ban Ki-Ri"
17,"['23g', '18g', '9g', '26g']",SBS,8.54,PG-13,Bad Boy,"['Kim Jae Wook', 'Han Ga In', 'Kim Nam Gil', 'Oh Yun Soo', 'Jung So Min']",Lee Hyeong-Min,"Kim Jae-Eun, Lee Do-Young"
12,"['1045g', '9g', '23g', '18g']",,8.31,PG-13,Spark,"['Na Jong Chan', 'Nam Bo Ra', 'Yeo One', 'Park Jin Joo', 'Joo Da Young']",Kim Woo Sun,"Moon Ji Young (문지영), Moon Man Se (문만세)"
30,"['23g', '9g']",Channel A,8.97,PG-13,Heaven's Garden,"['Kim Ho Jin', 'Kim Sae Ron', 'Hyun Woo Sung', 'Yoo Ho Jung', 'Choi Bool Am', 'Sa Kang']",Lee Jong-Han,"Park Jung-Hwa, Ko Eun-Nim"
61,"['23g', '9g']",MBC,8.14,PG-13,Shin Don,"['Son Chang Min', 'Jung Bo Suk', 'Seo Ji Hye', 'Oh Man Seok', 'Uhm Yoo Shin', 'Kim Yeo Jin', 'Moon Jung Hee', 'Jung Sung Mo']",Kim Jin-Min,Jung Ha-Yeon
15,"['1044g', '14g', '10g', '1055g', '1060g']",Naver TV,8.87,PG-13,Photo People in Paris,"['Kim Jaejoong', 'Samuel', 'Jung Hye Sung', 'Shim So Young', 'Nam Kyung', 'Jo Se Ho', 'Lee Joon Hyuk']",[],[]
24,"['7g', '25g', '1037g', '23g', '1041g', '26g']",SBS,8.55,PG-13,Secret Door,"['Han Suk Kyu', 'Kim Yoo Jung', 'Lee Je Hoon', 'Park Eun Bin', 'Kim Ha Kyoon', 'Choi Won Hong', 'Kim Myung Kook', 'Kim Tae Hoon', 'Jeon Gook Hwan', 'Jung Kyu Soo', 'Kim Kang Hyun', 'Baek Seung Hyun', 'Jung Moon Sung', 'Kwon Hae Hyo', 'Park Hyun Sook', 'Lee Won Jae', 'Kim Chang Wan', 'Uhm Hyo Sup', 'Kim Seung Wook', 'Yoon Seo Hyun', 'Jung Wook', 'Choi Jae Hwan', 'Kang Seo Joon', 'Lee Won Jong', 'Baek Sung Hyun', 'Choi Won Young', 'Lee Won Geun', 'Ha Seung Ri', 'Kim Min Jong', 'Son Byung Ho', 'Park Hyo Joo', 'Seo Jun Young', 'Kwak Hee Sung', 'Jang Hyun Sung', 'Yoon So Hee']",Kim Hyeong-Sik,Yoon Sun-Joo
1,"['18g', '9g', '23g']",MBC,9.35,PG-13,Old Goodbye,"['Jang Hyuk', 'Jang Nara', 'Go Doo Shim']",[],[]
20,"['18g', '23g', '6g', '9g']",Channel A,7.47,PG-13,The Color of a Woman,"['Jae Hee', 'Lee Soo Kyung', 'Shim Ji Ho', 'Yoon So Yi', 'Lee Hyun Jae']",Kim Soo-Young,"Lee Shi-Hyun, Choi Yeon-Ji, Jeon Yong-Sung, Park Hyun-Jin"
1,"['6g', '10g', '1044g']",SBS,6.37,PG-13,The Boss is Watching,"[""Kim Taehyung (BTS's V)"", 'Jimin', 'Jungkook', 'Jin', 'Yook Sungjae', 'Vernon', 'Dahyun', 'Hani', 'Seolhyun', 'Lee Soo Geun', 'Jun Hyun Moo', 'Kangin', 'Bora', 'Leeteuk', 'BTS']",[],[]
4,"['1045g', '18g', '20g', '23g', '9g']",OCN,9.32,PG-13,Short,"['Kang Tae Oh', 'Kim Do Yeon', 'Yeo Hoe Hyun', 'Noh Jong Hyun', 'Park So Eun', 'Park Joon Myun', 'Yoo Ha Bok', 'Kim Wook', 'Hong Seo Joon', 'Min Kyung Jin', 'Yoo Ha Joon']",Kim Young-Min,Kim Jung-Ae
10,"['18g', '23g', '6g', '9g']",,7.95,NC-17,Eating Existence,"['Ahn Young Mi', 'No Min Woo', 'Yoo So Young']",Lee Chul Ha,Ok Soo Dong Dal Pil
12,"['10g', '9g', '23g', '19g', '6g', '24g']",MBC,7.89,PG-13,Borg Mom,"['Yang Dong Geun', 'Ivy', 'Hwang Bo Ra', 'Park Han Byul', 'Choi Yeo Jin', 'Choi Jung Won', 'Kwon Hyun Bin', 'Jeong Yi Rang']",Sun Hye-Yoon,"Park Eun-Jung, Choi Woo-Joo"
16,"['23g', '9g', '24g', '6g', '1038g']",MBC,9.14,PG-13,"Sweet, Savage Family","['Lee Minhyuk', 'Minah', 'Jung Joon Ho', 'Jung Woong In', 'Moon Jung Hee', 'Yoo Sun', 'Kim Kwon', 'Lee Young E']",Kang Dae-Sun,Son Geun-Joo
2,"['10g', '1044g', '6g']",SBS,8.8,PG-13,2018 SBS Entertainment Awards,"['Lee Seung Gi', 'Kim Jong Kook', 'Jun So Min', 'Yang Se Hyung', 'Jo Bo Ah', 'Yook Sungjae', 'So Yi Hyun', 'Lee Sang Min', 'Lee Kwang Soo', 'Seungri', 'Hong Jin Young', 'In Gyo Jin', 'Jeon Hye Bin', 'Bae Jung Nam', 'Kim Sung Joo', 'Kim Sook', 'Im Won Hee', 'JeA', 'Cheetah', 'Kim Chang Yeol', 'Boom (Lee Min Ho)', 'Lee Sang Yoon', 'DJ DOC', 'Park Soo Hong', 'Han Go Eun', 'Kim Jong Kook']",[],[]
2,"['1044g', '1042g']",Mnet,9.66,PG-13,Wanna One Go,"['Ong Seong Woo', 'Park Ji Hoon', 'Kang Daniel', 'Lee Dae Hui', 'Kim Jae Hwan', 'Yoon Ji Sung', 'Lai Kuan Lin', 'Park Woo Jin', 'Hwang Min Hyun', 'Bae Jin Young', 'Ha Sung Woon']",[],[]
20,"['9g', '23g', '1046g', '1041g', '27g']",KBS,8.85,PG-13,Women in the Sun,"['Kim Ji Soo', 'Lee Ha Na', 'Han Jae Suk', 'Jung Gyu Woon']",Bae Kyung-Soo,Kim In-Young
165,"['18g', '23g', '7g', '9g']",MBC,7.39,PG-13,Scarlet Letter,"['Jo Yun Woo', 'Lee Seung Yeon', 'Kim Young Ho', 'Kim Yun Joo', 'Kim Yoo Bin']","Lee Min-Soo, Lee Gye-Joon",Kim Ji-Soo
16,"['9g', '23g', '18g', '6g']",SBS,9.0,PG-13,Get Karl! Oh Soo Jung,"['Oh Ji Ho', 'Uhm Jung Hwa', 'Ahn Yong Joon', 'Park Da An', 'Kim Kap Soo', 'Ahn Sun Young', 'Kang Sung Jin']",Park Hyung-Ki,"Park Hye-Ryun, Park Ji-Eun"
16,"['9g', '23g', '18g']",SBS,8.35,PG-13,Bad Couple,"['Ryu Soo Young', 'Choi Jung Yoon', 'Shin Eun Kyung', 'Byun Jung Soo', 'Yoo Gun']",Lee Myung-Woo,Choi Soon-Sik
19,"['7g', '9g', '23g', '26g']",SBS,9.34,PG-13,Punch,"['Kim Rae Won', 'Kim Ah Joong', 'Jo Jae Hyun', 'Seo Ji Hye', 'On Joo Wan', 'Lee Han Wi', 'Jang Hyun Sung']",Lee Myung-Woo,Park Kyung-Soo
16,"['1038g', '18g', '20g', '23g', '9g']",MBC,8.66,PG-13,No Limit,"['Lee Sang Yoon', 'Lee Yoon Ji', 'Jung Yunho', 'Go Ara']",Park Sung-Soo,"Kim Sol-Ji, Kim Ye-Ri"
20,"['18g', '23g', '9g']",CHANNEL A,8.68,PG-13,Goodbye Dear Wife,"['Ryu Shi Won', 'Hong Soo Hyun', 'Kim Min Soo', 'Oh Joo Eun', 'Park Ji Yoon']",Kim Pyung-Joong,Kim Do-Hyun
17,"['18g', '23g', '9g']",MBC,7.69,PG-13,Snowman,"['Kim Rae Won', 'Oh Yun Soo', 'Jo Jae Hyun', 'Gong Hyo Jin', 'Wang Bit Na', 'Han In Soo', 'Oh Seung Eun']",Lee Chang Soon,Kim Do Woo
14,"['1037g', '18g', '23g', '9g']",MBC,7.48,PG-13,Next,"['Ryu Soo Young', 'Park Ye Jin', 'Lee Jong Soo', 'Jang Shin Young']","Yu Jeong-Jun, Park Jae-Beom, Kim Do-Hoon","Joo Chan-Ok, Ku Seon-Kyeong, Ko Eun-Nim, Seo Sook-Hyang, Seo Hyeon-Jong, Kim Hyeon-Jong"
43,"['18g', '23g', '9g']",MBC,7.26,PG-13,Winter Bird,"['Lee Tae Gon', 'Hwang Jung Eum', 'Yoon Sang Hyun', 'Jang Shin Young', 'Park Sun Young']","Se-ho Jung, Joo Sung-Woo",Kum-ju Lee
16,"['18g', '23g', '6g', '9g']",MBC,8.85,PG-13,The Lawyers of the Great Republi...,"['Lee Sung Jae', 'Lee Soo Kyung', 'Ryu Soo Young', 'Han Da Gam', 'Kang Sung Jin', 'Im Ye Jin', 'Sung Dong Il', 'Lee Hee Do', 'Park Won Sook']",Yoon Jae-Moon,Seo Sook-Hyang
2,"['23g', '1038g', '1045g']",Naver TV,8.0,PG-13,Love Cells 2,"['Kim Yoo Jung', 'Im Seulong', 'Jo Bo Ah', 'Park Eun Ji', 'Choi Young Min']",Kim Yong Wan,Kim Myung Hyun
20,"['9g', '23g', '7g', '1040g', '26g', '18g']",SBS,8.94,PG-13,Sign,"['Jung Gyu Woon', 'Kim Ah Joong', 'Jun Kwang Ryul', 'Uhm Ji Won', 'Park Shin Yang']",Jang Hang-Jun,Kim Eun-Hee
24,"['9g', '23g', '18g', '24g', '1041g']",KBS,8.63,PG-13,"Again, My Love","['Park Sang Won', 'Choi Myung Gil', 'Jung Gyu Woon', 'Jun In Hwa', 'Park Ye Jin']",Jong-chang Kim,Jo Hee
8,"['9g', '23g', '18g', '1038g', '25g', '6g', '19g']",KBS,9.46,PG-13,Girls’ Generation 1979,"['Bona', 'Chae Seo Jin', 'Lee Jong Hyun', 'Seo Young Joo', 'In Gyo Jin', 'Kim Sun Young (1976)', 'Kwon Hae Hyo', 'Yeo Hoe Hyun', 'Min Dohee']",Hong Seok-Ku,"Kim Yong-Hee (novel), Yoon Kyung-Ah"
2,"['10g', '1044g', '20g']",MBC,8.38,PG-13,2016 Idol Star Athletics Champio...,"['Jooheon', 'Cheng Xiao', 'Cha Eun Woo', 'Dahyun', 'Jungkook', 'Jimin', 'Jin', 'J-Hope', 'Hani', 'Suga', 'RM', ""Kim Taehyung (BTS's V)"", 'Ravi (of VIXX)', 'Baro', 'Ken', 'Yook Sungjae', 'Bang yong Kook', 'Jinyoung (GOT7)', 'Jinyoung (B1A4)', 'Jackson', 'JB', 'Nayeon', 'Tzuyu', 'Seo Eun Kwang', 'Lee Soo Geun', 'Yang Se Hyung', 'Hyeri', 'Jun Hyun Moo']",[],[]
10,"['9g', '23g', '12g']",MBC,8.55,PG-13,Soul,"['Lee Seo Jin', 'Park Jiyeon', 'Park Gun Il', 'Lee Jin', 'Im Joo Eun']","Kim Sang-Ho, Kang Dae-Sun",In Eun-A
24,"['7g', '9g', '23g']",MBC,8.84,PG-13,La Dolce Vita,"['Jung Bo Suk', 'Oh Yun Soo', 'Lee Dong Wook', 'Park Si Yeon', 'Jung Gyu Woon']",Kim Jin-Min,Jung Ha-Yeon
20,"['9g', '23g', '18g']",SBS,9.13,PG-13,Star’s Lover,"['Yoo Ji Tae', 'Choi Ji Woo', 'Sung Ji Ru', 'Lee Ki Woo', 'Shim Eun Jin', 'Choi Phillip', 'Cha Ye Ryun']",Boo Sung-Chul,Oh Soo-Yun
20,"['23g', '6g', '9g']",MBC,8.82,PG-13,Sweet Spy,"['Dennis Oh', 'Nam Sang Mi', 'Lee Joo Hyun', 'Yoo Sun', 'Kim Yong Hee', 'Choi Bool Am', 'Kim Bo Sung', 'Lee Ki Yeol']",Ko Dong-Sun,"Kim Ki-Ho, Lee Sun-Mi"
20,"['18g', '23g', '6g', '9g']",MBC,8.63,PG-13,Queen of Housewives,"['Choi Chul Ho', 'Kim Nam Joo', 'Yoon Sang Hyun', 'Lee Hye Young (1971)', 'Oh Ji Ho', 'Kim Yong Hee', 'Kim Chang Wan', 'Min Joon Hyun', 'Kim Sung Kyum', 'Yoo Hyung Kwan', 'Baek Seung Hee', 'Kim Jung Hak', 'Yoo Ji In', 'Kim Ik Tae', 'Sun Woo Sun', 'Na Young Hee', 'Jung Soo Young', 'Kim Seung Woo', 'Lee Seung Ah', 'Joo Min Ha', 'Kim Ik', 'Park Joo Hee', 'Lee Mae Ri', 'Kim Min Jwa', 'Kim Do Yun', 'Kim Sung Min', 'Shin Dong Hee', 'Bang Joon Seo', 'Kang Soo Han', 'Kim Young Ran']","Ko Dong-Sun, Kim Min-Sik",Park Ji-Eun
16,"['1041g', '18g', '23g', '9g']",MBC,8.94,PG-13,"90 Days, Time to Love","['Kang Ji Hwan', 'Kim Ha Neul', 'Yoon Hee Suk', 'Jung Hye Young']",Oh Jong-Rok,Hae-yeong Park
37,"['10g', '17g', '1044g']",MBC,9.12,PG-13,Duet Song Festival,"['Baek Ji Young', 'Sung Si Kyung', 'Yoo Se Yoon', 'Hyolyn', 'Hyolyn', 'John Park']","Kang Sung-ah, Jang Seung-min",
2,"['10g', '1044g', '23g']",SBS,7.43,PG-13,Seoul International Drama Awards...,"['Park Seo Joon', 'Lee Bo Young', 'Chansung', 'Chae Jung An', 'Jung Hye Sung', 'Jun Hyun Moo', 'Choi Sooyoung']",[],[]
24,"['1038g', '20g', '23g', '9g']",tvN,7.14,G,Birdie Buddy,"['Park Sung Woong', 'Lee Da Hee', 'Lee Yong Woo', 'Uee', 'Yoo In Na', 'Yoon Gi Won', 'Woo Hyun', 'Ahn Do Gyu', 'Oh Hyun Kyung', 'Jin Ji Hee', 'Lee Byung Joon', 'Yoon Yoo Sun', 'Yang Hee Kyung', 'Choi Il Hwa', 'Kim Jung Hak', 'Kim Dong Hyun', 'Choo So Young', 'Kim Jong Jin', 'Goo Bon Im', 'Han Seung Hyun', 'Park Young Rin']",Yun Sang-Ho,"Chiu Seong-Hyeon (comic), Kwon In-Chan"
18,"['9g', '23g', '1040g', '1041g']",SBS,8.58,PG-13,Surgeon Bong Dal Hee,"['Lee Beom Soo', 'Lee Yo Won', 'Kim Min Joon', 'Choi Yeo Jin', 'Oh Yoon Ah']","Kim Hyeong-Sik, Yu In-Sik",Lee Jung-Sun
22,"['18g', '23g', '6g', '9g']",MBC,8.4,PG-13,Soulmate,"['Shin Dong Wook', 'Lee Soo Kyung', 'Choi Phillip', 'Sa Kang', 'Ha Joo Hee', 'Jang Mi In Ae']","No Do-Cheol, Seon Hye-Eun","Jo Jin-Kuk, Park Eun-Jeong, Nam Ji-Hyeon"
20,"['23g', '9g']",MBC,8.65,PG-13,Super Rookie,"['Eric Mun', 'Lee So Yeon', 'Oh Ji Ho', 'Han Ga In', 'Lee Ki Young', 'Yang Hee Kyung', 'Jung Jin', 'Seo Dong Won', 'Park Chil Yong', 'Lee Ki Yeol']",Han Hee,"Kim Ki-Ho, Lee Sun-Mi"
10,"['1038g', '1045g', '23g', '6g', '9g']",SBS Plus,8.36,PG-13,Be Arrogant,"['Go Se Won', 'Yura', 'Yoo Min Kyu', 'Kyun Mi Ri', 'Shin So Yul']",Yoon Ryoo-Hae,Im Sang-Choon
40,"['24g', '9g', '23g']",MBC,7.39,PG-13,"Good Job, Good Job","['Kim Seung Soo', 'Seo Hyo Rim', 'Uhm Ki Joon', 'Kim Jung Hwa', 'Chae Rim', 'Daniel Choi']","Kim Nam-Won, Son Hyeong-Seok",Park Ji-Hyun
15,"['1044g', '10g', '6g', '1g']",MBC,8.58,PG-13,Dunia: Into a New World,"['Jung Yunho', 'Jung Hye Sung', 'Kwon Hyun Bin', 'DinDin', 'Luda', 'Austin Kang', 'Okyere Samuel', 'Han Sel', 'Goo Ja Sung']",[],[]
12,"['1038g', '18g', '23g', '6g']",MBC every Tuesday at 6PM,8.93,PG-13,Boarding House 24,"['Kim Dong Jun', 'Min Dohee', 'Ken', 'Yoon Jin Sol', 'Kim Sa Eun', 'Cho Hyun Young', 'HighTop']",Lee Soon Ok,Lee Shi Eun
20,"['18g', '23g', '9g']",MBC,8.68,PG-13,The Secret Lover,"['Kwon Oh Joong', 'Han Ji Hye', 'Kim Suk Hoon', 'Song Sun Mi', 'Hwang Bo Ra']",Kim Sang Ho,Kim In Young
16,"['23g', '9g']",MBC,9.06,PG-13,Spotlight,"['Jin Goo', 'Son Ye Jin', 'Ji Jin Hee', 'Jo Yoon Hee', 'Kim Bo Kyung', 'Ahn Suk Hwan', 'Jung Kyu Soo', 'Lee Dae Yeon', 'Lee Ki Yeol']",Kim Do-Hoon,"Choi Yoon-Jung, Lee Ki-Won"
50,"['1041g', '27g', '9g', '23g']",MBC,6.49,PG-13,You Are Too Much,"['Jung Gyu Woon', 'Uhm Jung Hwa', 'Kang Tae Oh', 'Jang Hee Jin']",Baek Ho-Min,Ha Chung-Ok
35,"['1042g', '1044g', '10g', '6g']",MBC,9.12,PG-13,Wizard of Nowhere,"['Choi Min Yong', 'Kim Soo Ro', 'Uhm Ki Joon', 'Kim Jinwoo']",[],[]
10,"['1044g', '10g', '1042g']",SBS,9.38,PG-13,The Traveler’s Guide to My Room,"['Park Shin Yang', 'Park Na Rae', 'Scoop Deville', 'Son Yun Jae', 'nikita klæstrup', 'Salam Wreck', 'ZAZI', 'Hye Min', 'Francesca Llopis']",[],[]
17,"['1040g', '23g', '9g']",MBC,9.17,PG-13,General Hospital 2,"['Kim Jung Eun', 'Cha Tae Hyun', 'Do Ji Won', 'Ryu Jin', 'Lee Jae Ryong', 'Go Jun Hee', 'Ryu Seung Soo', 'Lee Jong Won', 'Son Il Kwon']",No Do-Cheol,"Choi Wan-Kyu, Kwon Eum-Mi, Chang No"
20,"['19g', '9g', '23g', '26g', '1g']",KBS,7.82,PG-13,The Lucifer,"['Joo Ji Hoon', 'Shin Min Ah', 'Uhm Tae Woong']",Park Chan-Hong,Kim Ji-Woo
8,"['1041g', '1045g', '23g', '7g', '9g']",,5.65,PG-13,28 Faces of the Moon,"['Kim Kyu Jong', 'Yang Jin Sung', 'Kang Phil Sun']",[],[]
5,"['23g', '1045g']",Naver TV,6.04,PG-13,The Blue Sea,"['Jung Ye In', 'Jo Ki Sung', 'Goo Ja Sung', 'Yoon Jin', 'Jung Tae Ri', 'Kim Min Sik', 'Bang Bo Yong']",[],[]
16,"['18g', '23g', '9g']",MBC,8.6,PG-13,Air City,"['Lee Jin Wook', 'Choi Ji Woo', 'Lee Jung Jae', 'Moon Jung Hee', 'Park Hyo Joo', 'Yoon Jong Hwa', 'Lee Sun Ho', 'Park Tam Hee', 'Choi Ran']",Im Tae-Woo,"Lee Sun-Hee, Lee Myung-Hee"
2,"['10g', '1044g', '20g']",MBC,8.41,PG-13,2015 Idol Star Athletics Champio...,"['Luna', 'Lee Minhyuk', 'Baro', 'Gongchan', 'Jimin', ""Kim Taehyung (BTS's V)"", 'J-Hope', 'Jungkook', 'Hani', 'Goo Hara', 'Kim Nam Joo (Apink)', 'Fei (Miss A)', 'Jun Hyun Moo']",[],[]
16,"['6g', '18g', '9g', '23g']",KBS,9.03,PG-13,The Queen of Office,"['Lee Hee Joon', 'Jung Yu Mi (1983)', 'Oh Ji Ho', 'Kim Hye Soo', 'Jeon Hye Bin', 'Lee Hyun Jae', 'Lee Joon Hyuk', 'Song Ji In', 'Jo Kwon']","Jeon Chang-Geun, No Sang-Hoon",Yoon Nan-Joong
8,"['10g', '1044g', '1053g']",SBS,9.08,PG-13,Eat in Style,"['Lee Kyung Kyu', 'Kim Sang Joong', 'Chae Rim', 'Loco', 'IU', 'IU']",[],[]
3,"['1044g', '6g', '10g']",KBS,8.36,PG-13,2018 KBS Entertainment Awards,"['Lee Young Ja', 'Defconn', 'Sam Hammington', 'Kim Sook', 'Moon Hee Jun', 'Kwon Jae Kwan', 'Shin Bong Sun', 'Bong Tae Gyu', 'Yoon Shi Yoon', 'Shin Hyun Joon', 'Seolhyun', 'Sung Si Kyung', 'Jo Se Ho', 'Yoon Shi Yoon', 'Kim Joon Ho', 'Kim Jong Min', 'Shin Hyun Joon', 'Bae Jung Nam', 'Jung Chae Yeon', 'Hwasa', 'Bae Chul Soo', 'Park Eun Young', 'Lee Soo Hyun', 'Yangpa', 'Kei', 'Lee Ha Ni', 'Eric Nam', 'TWICE', 'Joo E', 'Andy', 'Kim Young Chul (1974)']",[],[]
16,"['9g', '23g', '18g', '6g']",KBS,8.76,PG-13,Hello! My Lady,"['Lee Da Hae', 'Lee Ji Hoon (1979)', 'Ha Seok Jin']",Lee Min-Hong,Lee Ji-Hwan (novel)
9,"['1053g', '14g']",Arirang TV,9.19,G,My Little Kitchen Season 1,[],[],[]
2,"['10g', '1044g', '6g']",MBC,9.33,PG-13,2018 MBC Entertainment Awards,"['Lee Young Ja', 'Lee Si Eon', 'Cha In Pyo', 'Song Eun Yi', 'Han Hye Jin', 'Yoon Jong Shin', 'Jun Hyun Moo', 'Park Sung Gwang', 'Gian84', 'Kim Jae Hwa', 'Cha Tae Hyun', 'Kim So Hyun', 'Sung Hoon', 'Yoo Byung Jae', 'Lee Sang Min', 'Kwon Yuri', 'Shin Dong Wook', 'Park Na Rae', 'Kim Gura', 'Lee Jin', 'Kim Sung Joo', 'Kim Shin Young', 'Kim Jae Dong', 'Jung Sun Hee', 'Ahn Young Mi', 'Yang Yo Sup (Highlight)', 'Kang Daniel', 'Hwasa', 'Seungkwan', 'Mina (Gugudan)', 'MAMAMOO', 'Yang Se Hyung', 'Jun Hyun Moo', 'Hyeri', 'Seungri']",[],[]
2,"['23g', '10g', '9g']",KBS,8.2,PG-13,2017 KBS Drama Awards,"['Park Seo Joon', 'Junho', 'Kim Ji Won', 'Son Ho Jun', 'Ahn Jae Hong', 'Im Soo Hyang', 'Park Shi Hoo', 'Jo Yeo Jeong', 'Namgoong Min', 'Lee Dong Gun', 'Song Chang Eui', 'DinDin', 'Lee Re', 'Kim Seung Soo', 'Chun Ho Jin', 'Ryu Hwayoung', 'Jung Joon Won', 'Lee Il Hwa', 'Kim Young Chul', 'Ryu Soo Young', 'Yeo Hoe Hyun', 'Jung Ryeo Won', 'Jang Nara', 'Shin Hye Sun', 'Kim Sung Oh', 'Jung Hye Sung', 'Choi Won Young', 'Woo Do Hwan', 'Kim Sejeong', 'Kim Young Ae', 'Yoon Hyun Min', 'Ra Mi Ran', 'Myung Se Bin', 'Song Joong Ki', 'Namgoong Min', 'Lee Yoo Ri']",[],[]
12,"['17g', '10g', '1044g', '1032g']",SBS,8.76,PG-13,JYP’s Party People,['Park Jin Young'],[],[]
9,"['1045g', '23g', '26g', '7g', '9g']",SOHU TV,7.58,PG-13,Under the Black Moonlight,"['Nam Tae Hyun', 'Kim Soo Yun', 'Kim Seo Ra', 'Kang Phil Sun']",[],[]
